,humans,lat,lon
1599,72,46.9825744,142.7299464
1600,72,46.98226545,142.72982249550645
1601,36,46.97932095,142.7333101044576
1602,201,46.9839611,142.680068505544
1603,36,46.9574273,142.727438
1604,0,46.9574273,142.727438
1605,2,46.9500477,142.7126989
1606,84,46.9505716,142.7463594
1607,67,46.980363,142.6819483
1608,50,46.980363,142.6819483
1609,360,46.970471,142.7430332
1610,12,46.9009435,142.74698029950952
1611,12,46.9056691,142.7473667
1612,40,46.9056691,142.7473667
1613,45,46.9056691,142.7473667
1614,45,46.9056691,142.7473667
1615,43,46.9056691,142.7473667
1616,43,46.9881632,142.6807783298885
1617,53,46.9880395,142.6815610778149
1618,56,46.980363,142.6819483
1619,41,46.987387600000005,142.6816217775758
1620,17,46.980363,142.6819483
1621,17,46.980363,142.6819483
1622,67,46.98652055,142.68171916623515
1623,51,46.98586805,142.68178763614765
1624,63,46.98585365,142.68233344105863
1625,29,46.9563439,142.7206989
1626,6,46.9638168,142.7385873
1627,25,46.98026945,142.73066565
1628,72,47.03256845,142.71925325
1629,72,46.9617092,142.7162339
1630,72,46.9819167,142.7358201
1631,89,46.9735818,142.7399498
1632,72,46.9665457,142.7218485
1633,180,46.9482302,142.73193435
1634,240,46.9485601,142.73368087439502
1635,120,46.94749825,142.73437565
1636,240,46.9458439,142.73438418359848
1637,180,46.94503135,142.734318
1638,180,46.9482051,142.73302720468888
1639,Нет,46.9556437,142.7269827
1640,Нет,46.94712145,142.7270967
1641,Нет,46.947836,142.725396804394
1642,Нет,46.9557427,142.7235206
1643,Нет,46.9468897,142.72587012362206
1644,Нет,46.947327900000005,142.73154689999998
1645,96,46.94581,142.73181000407249
1646,96,46.9498451,142.7312537
1647,180,46.94403275,142.7322001200692
1648,180,46.94342815,142.73230632864613
1649,240,46.9425206,142.7324925196076
1650,240,46.94063125,142.73279885
1651,45,46.9485183,142.72629645
1652,120,46.9509989,142.7314266
1653,Нет,46.9483479,142.72503539035313
1654,108,46.9492752,142.73056255
1655,180,46.94379635,142.7308705
1656,Нет,46.9427551,142.72943222431405
1657,240,46.94795115,142.73546625
1658,240,46.9452995,142.7371778
1659,288,46.98288525,142.7166166
1660,432,46.9405169,142.7381791
1661,1152,46.9405169,142.7381791
1662,12,46.9594243,142.72157832611856
1663,36,46.90803725,142.75364289403686
1664,24,46.9956442,142.72862149270887
1665,59,46.98647065,142.68093764693367
1666,57,46.9857676,142.68101239703768
1667,366,46.9271491,142.7568926373728
1668,12,46.9956442,142.72862149270887
1669,12,46.9956442,142.72862149270887
1670,36,46.9956442,142.72862149270887
1671,36,46.9956442,142.72862149270887
1672,250,46.9638954,142.7394244
1673,Нет,46.95680205,142.73029565528887
1674,,46.935412,142.73552584204168
1675,60,46.9814845,142.6854612568099
1676,53,46.98160545,142.68501554560754
1677,53,46.9814492,142.68436409662954
1678,43,46.98155025,142.68394019750002
1679,53,46.9813924,142.68330806937195
1680,57,46.98152705,142.68287191148377
1681,29,46.9813485,142.68223921909697
1682,17,46.9363801,142.7574183
1683,170,46.9819167,142.7358201
1684,170,46.9710037,142.7380105
1685,175,46.9221475,142.7477333
1686,47,46.94319065,142.73185039539464
1687,Нет,46.9457635,142.72711680057083
1688,3,46.96668575,142.73497518141988
1689,42,46.9798328,142.73039678866175
1690,72,46.9830369,142.7300328419375
1691,25,46.9825744,142.7299464
1692,25,46.9825744,142.7299464
1693,36,46.95273785,142.72284489999998
1694,72,46.9576184,142.7221366
1695,36,46.9576184,142.7221366
1696,36,46.9576184,142.7221366
1697,144,46.9576184,142.7221366
1698,72,46.9576184,142.7221366
1699,230,46.95410715,142.7516124
1700,139,46.9352505,142.727028
1701,72,46.956144550000005,142.72220927078718
1702,144,46.9956442,142.72862149270887
1703,47,46.896383,142.741432
1704,96,46.9056691,142.7473667
1705,96,46.9056691,142.7473667
1706,96,46.9056691,142.7473667
1707,96,46.9056691,142.7473667
1708,240,46.9443075,142.7310525
1709,240,46.9508541,142.7362284
1710,6,46.9546719,142.71893600356293
1711,1,46.9763708,142.7365948621287
1712,13,46.96365175,142.73886143066989
1713,Нет,46.9221475,142.7477333
1714,312,46.9262684,142.7553898
1715,264,46.9262684,142.7553898
1716,264,46.9262684,142.7553898
1717,180,46.9443075,142.7310525
1718,228,46.9365415,142.74386258373116
1719,144,46.95515675,142.72115952921283
1720,108,46.9956442,142.72862149270887
1721,108,46.95373385,142.7227086
1722,132,46.9797498,142.7342372
1723,Нет,46.96216,142.7303486
1724,57,46.95681415,142.72208411902443
1725,72,46.96216,142.7303486
1726,236,46.96216,142.7303486
1727,4,46.9612975,142.69679674875633
1728,192,46.9434345,142.7527962
1729,144,46.9056691,142.7473667
1730,96,46.9056691,142.7473667
1731,96,46.9056691,142.7473667
1732,216,46.9710037,142.7380105
1733,Нет,46.9634467,142.7469522
1734,130,46.96508215,142.70002657041485
1735,188,46.9652112,142.6995474
1736,210,46.9819167,142.7358201
1737,384,46.9797498,142.7342372
1738,72,46.9956442,142.72862149270887
1739,72,46.9576184,142.7221366
1740,108,46.9956442,142.72862149270887
1741,108,46.9956442,142.72862149270887
1742,108,46.95696105,142.72078279490327
1743,192,46.9956442,142.72862149270887
1744,192,46.9956442,142.72862149270887
1745,216,46.9586433,142.6884589
1746,216,46.9586433,142.6884589
1747,Нет,46.97372445,142.73897105
1748,129,46.9595068,142.74981549569472
1749,480,46.896383,142.741432
1750,444,46.9679802,142.7434979
1751,444,46.9679802,142.7434979
1752,16,46.931851,142.74451219303273
1753,61,46.9819167,142.7358201
1754,6,46.9560135,142.72089959716007
1755,1,46.9619135,142.71722585426025
1756,2,46.97588655,142.73397115
1757,0,46.9950673,142.6816427
1758,6,46.9532329,142.71629165
1759,1,46.9763049,142.7251893
1760,6,46.9770262,142.6913147
1761,48,46.90030085,142.75031094986463
1762,48,46.9085877,142.7503536
1763,48,46.9085877,142.7503536
1764,48,46.9085877,142.7503536
1765,48,46.9085877,142.7503536
1766,576,46.95480685,142.75406531733293
1767,0,46.9574273,142.727438
1768,13,46.96832605,142.72194484821216
1769,2,46.9574273,142.727438
1770,0,46.9574273,142.727438
1771,0,46.9574273,142.727438
1772,1,46.9574273,142.727438
1773,48,46.9563439,142.7206989
1774,Нет,46.9576184,142.7221366
1775,96,46.9576184,142.7221366
1776,48,46.9576184,142.7221366
